iteration,node_id,radius,theta_rad,theta_deg
29,10,5.0,2.3163858470530774,132.71913275997755
29,25,4.0,2.3163858472263965,132.71913276990801
29,40,3.0,2.3163858852022003,132.71913494576128
29,11,5.0,2.550690892979294,146.1438230101687
29,26,4.0,2.5506908930824923,146.1438230160815
29,41,3.0,2.5506908931889947,146.14382302218365
29,12,5.0,2.717302012124465,155.68993695713831
29,27,4.0,2.717302012227383,155.68993696303508
29,42,3.0,2.717302012333168,155.6899369690961
29,13,5.0,2.816731400442561,161.38682126733258
29,28,4.0,2.816731400549214,161.38682127344333
29,43,3.0,2.816731400656124,161.38682127956884
29,14,5.0,3.0673085829072995,175.74383626484163
30,0,5.0,0.07737664960093393,4.43335545499614
30,1,5.0,0.324643922219968,18.600726587777533
30,16,5.0,0.3246439227648856,18.600726618999012
30,31,4.0,0.3246439233105246,18.600726650261823
30,2,5.0,0.4151122535736298,23.784180153933413
30,17,4.0,0.415112254139931,23.784180186380084
30,32,4.0,0.41511225469178287,23.784180217998863
30,3,5.0,0.5826861173517067,33.385455305117404
30,18,4.0,0.582686117915324,33.38545533741029
30,33,3.0,0.5826861184634079,33.38545536881318
30,34,3.0,0.8196840581862428,46.96443706822751
30,4,5.0,0.81968423369555,46.96444712417008
30,19,4.0,0.8196842345841708,46.9644471750843
30,5,5.0,1.0747779235980672,61.5802389360033
30,20,4.0,1.074777924144763,61.58023896732666
30,35,3.0,1.0747779246835416,61.5802389981964
30,6,5.0,1.323201923553188,75.81388566318986
30,21,4.0,1.3232019240917798,75.8138856940489
30,36,3.0,1.3232019246266937,75.81388572469722
30,37,3.0,1.57079632085008,89.9999996593871
30,22,4.0,1.5707963208495048,89.99999965935415
30,7,5.0,1.570796320850118,89.99999965938929
30,8,5.0,1.8183907170856284,104.18611359477381
30,23,4.0,1.8183907176081824,104.18611362471395
30,38,3.0,1.8183907181346992,104.18611365488115
30,9,5.0,2.0668147170407316,118.41976032195939
30,24,4.0,2.066814717555344,118.41976035144451
30,39,3.0,2.0668147180779983,118.41976038139039
30,10,5.0,2.321908407143109,133.03555214524377
30,25,4.0,2.321908407977815,133.0355521930689
30,40,3.0,2.3219085835141873,133.03556225056218
30,11,5.0,2.5589065232875723,146.6145439528728
30,26,4.0,2.5589065237850668,146.61454398137712
30,41,3.0,2.5589065242984086,146.61454401078944
30,12,5.0,2.7264803870640755,156.21581910396662
30,27,4.0,2.726480387560208,156.2158191323929
30,42,3.0,2.726480388069929,156.21581916159778
30,13,5.0,2.816948718418911,161.39927267018976
30,28,4.0,2.8169487189338964,161.39927269969624
30,43,3.0,2.8169487194499423,161.3992727292635
30,14,5.0,3.0642159920968295,175.56664386364073
31,0,5.0,0.08014134689996655,4.591760941861927
31,1,5.0,0.3244997481087254,18.59246601968828
31,16,5.0,0.32449974824562733,18.592466027532186
31,31,4.0,0.32449974838271345,18.592466035386643
31,2,5.0,0.40586403262593335,23.254296125625928
31,17,4.0,0.4058640327683595,23.254296133786344
31,32,4.0,0.4058640329073563,23.254296141750274
31,3,5.0,0.5745204479510619,32.91759691156133
31,18,4.0,0.5745204480930544,32.9175969196969
31,33,3.0,0.5745204482310885,32.91759692760567
31,34,3.0,0.814168215828634,46.648402580677036
31,4,5.0,0.8141682594804261,46.64840508174049
31,19,4.0,0.8141682597042309,46.648405094563564
31,5,5.0,1.071012095188446,61.36447286176154
31,20,4.0,1.0710120953261262,61.36447286965003
31,35,3.0,1.0710120954617788,61.36447287742235
31,6,5.0,1.321279788226752,75.70375542133209
31,21,4.0,1.3212797883623406,75.70375542910074
31,36,3.0,1.321279788497003,75.70375543681632
31,37,3.0,1.5707963252986674,89.99999991427238
31,22,4.0,1.5707963252985564,89.99999991426603
31,7,5.0,1.570796325298698,89.99999991427414
31,8,5.0,1.8203128621034685,104.29624439190816
31,23,4.0,1.8203128622349574,104.29624439944192
31,38,3.0,1.8203128623674423,104.29624440703275
31,9,5.0,2.070580555141763,118.63552695147804
31,24,4.0,2.070580555271205,118.63552695889453
31,39,3.0,2.070580555402698,118.63552696642853
31,10,5.0,2.3274243909000574,133.3515947343796
31,25,4.0,2.327424391110041,133.3515947464108
31,40,3.0,2.3274244347687563,133.3515972478709
31,11,5.0,2.5670722023792405,147.0824029016836
31,26,4.0,2.567072202504332,147.0824029088508
31,41,3.0,2.5670722026334496,147.08240291624872
31,12,5.0,2.7357286177039293,156.74570368759382
31,27,4.0,2.7357286178289417,156.7457036947565
31,42,3.0,2.7357286179571503,156.7457037021023
31,13,5.0,2.8170929022215105,161.40753379355286
31,28,4.0,2.8170929023513995,161.40753380099494
31,43,3.0,2.8170929024814946,161.40753380844885
31,14,5.0,3.061451303696791,175.40823888664977
32,0,5.0,0.08263501469908704,4.734637582259208
32,1,5.0,0.32449158520105253,18.591998319530074
32,16,5.0,0.32449158532379,18.59199832656241
32,31,4.0,0.324491585446307,18.59199833358212
32,2,5.0,0.39644005463865206,22.71434196073052
32,17,4.0,0.39644005476639244,22.714341968049503
32,32,4.0,0.39644005489126777,22.71434197520433
32,3,5.0,0.5665296952891914,32.45976050890322
32,18,4.0,0.5665296954165308,32.45976051619923
32,33,3.0,0.5665296955403383,32.45976052329288
32,34,3.0,0.8086516593569264,46.33232717740261
32,4,5.0,0.8086516959749656,46.33232927546171
32,19,4.0,0.8086516961756597,46.332329286960636
32,5,5.0,1.0672480275406468,61.14880767174091
32,20,4.0,1.0672480276641876,61.148807678819274
32,35,3.0,1.0672480277858587,61.148807685790516
32,6,5.0,1.319345565549406,75.59293262528166
32,21,4.0,1.3193455656710107,75.5929326322491
32,36,3.0,1.3193455657917692,75.59293263916805
32,37,3.0,1.5707963254533408,89.99999992313451
32,22,4.0,1.5707963254532782,89.99999992313093
32,7,5.0,1.5707963254533668,89.999999923136
32,8,5.0,1.822247085117791,104.40706720726591
32,23,4.0,1.8222470852356496,104.40706721401871
32,38,3.0,1.8222470853543997,104.4070672208226
32,9,5.0,2.074344623126548,118.85119216080655
32,24,4.0,2.074344623242497,118.85119216744994
32,39,3.0,2.0743446233603327,118.85119217420142
32,10,5.0,2.332940954737436,133.6676705596759
32,25,4.0,2.332940954925408,133.6676705704459
32,40,3.0,2.3329409915497887,133.66767266886833
32,11,5.0,2.5750629553780526,147.54023932364706
32,26,4.0,2.575062955490188,147.54023933007193
32,41,3.0,2.575062955605898,147.54023933670163
32,12,5.0,2.7451525960282397,157.28565787179957
32,27,4.0,2.7451525961402594,157.28565787821782
32,42,3.0,2.745152596254955,157.2856578847894
32,13,5.0,2.817101065466159,161.40800151301832
32,28,4.0,2.817101065582633,161.40800151969182
32,43,3.0,2.8171010656996356,161.40800152639557
32,14,5.0,3.058957636207107,175.2653622639819
33,0,5.0,0.08497368107979905,4.868633295563141
33,1,5.0,0.32467731314998616,18.60263974714159
33,16,5.0,0.32467731393285393,18.60263979199661
33,31,4.0,0.3246773147131302,18.602639836703148
33,2,5.0,0.3867990947457379,22.161955648411638
33,17,4.0,0.3867990955605394,22.161955695096324
33,32,4.0,0.3867990963590832,22.161955740849514
33,3,5.0,0.5587586179459122,32.014510574863586
33,18,4.0,0.558758618759043,32.01451062145255
33,33,3.0,0.558758619549565,32.014510666746126
33,34,3.0,0.8031943289997062,46.01964518052527
33,4,5.0,0.8031945610316116,46.01965847497416
33,19,4.0,0.8031945623136847,46.019658548431536
33,5,5.0,1.0634621700293254,60.931894014504294
33,20,4.0,1.063462170818697,60.93189405973196
33,35,3.0,1.06346217159587,60.93189410426069
33,6,5.0,1.3174041293437644,75.48169652450451
33,21,4.0,1.3174041301203674,75.48169656900059
33,36,3.0,1.3174041308915208,75.48169661318441
33,37,3.0,1.5707963182297122,89.99999950925108
33,22,4.0,1.5707963182293871,89.99999950923247
33,7,5.0,1.5707963182298554,89.9999995092593
33,8,5.0,1.824188505586664,104.51830240639264
33,23,4.0,1.8241885063389618,104.51830244949613
33,38,3.0,1.824188507096936,104.51830249292485
33,9,5.0,2.0781304649011703,119.06810491639672
33,24,4.0,2.0781304656407893,119.06810495877376
33,39,3.0,2.078130466392727,119.06810500185662
33,10,5.0,2.3383980741873276,133.98034047245343
33,25,4.0,2.338398075386876,133.9803405411825
33,40,3.0,2.338398307459887,133.98035383798657
33,11,5.0,2.582834016984951,147.98548835605845
33,26,4.0,2.5828340177006446,147.9854883970647
33,41,3.0,2.582834018439278,147.98548843938528
33,12,5.0,2.7547935401829746,157.8380432823872
33,27,4.0,2.7547935408987607,157.83804332339872
33,42,3.0,2.7547935416297515,157.8380433652814
33,13,5.0,2.8169153217802494,161.3973591837445
33,28,4.0,2.816915322525026,161.39735922641708
33,43,3.0,2.816915323273896,161.39735926932414
33,14,5.0,3.0566189553768903,175.13136572278233
34,0,5.0,0.0873428205805844,5.004374990035873
34,1,5.0,0.32520820927051414,18.633057854207713
34,16,5.0,0.325208209464809,18.63305786533999
34,31,4.0,0.3252082096577493,18.633057876394655
34,2,5.0,0.3768069386982376,21.58944727865375
34,17,4.0,0.37680693890002237,21.589447290215166
34,32,4.0,0.3768069390989745,21.589447301614282
34,3,5.0,0.5513662353731371,31.590958252897515
34,18,4.0,0.5513662355751765,31.59095826447352
34,33,3.0,0.5513662357715056,31.590958275722347
34,34,3.0,0.7978410646296346,45.7129257255024
34,4,5.0,0.7978411207912446,45.71292894332563
34,19,4.0,0.7978411211098773,45.71292896158194
34,5,5.0,1.059715277901001,60.71721290926052
34,20,4.0,1.0597152780972523,60.717212920504885
34,35,3.0,1.059715278290398,60.71721293157132
34,6,5.0,1.31547109768108,75.37094196856754
34,21,4.0,1.3154710978740636,75.37094197962469
34,36,3.0,1.315471098065668,75.37094199060282
34,37,3.0,1.5707963246675865,89.99999987811411
34,22,4.0,1.5707963246675176,89.99999987811016
34,7,5.0,1.5707963246676382,89.99999987811707
34,8,5.0,1.8261215512743088,104.62905776590065
34,23,4.0,1.8261215514611022,104.62905777660313
34,38,3.0,1.826121551649332,104.62905778738791
34,9,5.0,2.0818773710543756,119.28278682520698
34,24,4.0,2.0818773712379426,119.2827868357246
34,39,3.0,2.0818773714246324,119.28278684642113
34,10,5.0,2.343751528235806,134.28707079524847
34,25,4.0,2.343751528533554,134.28707081230817
34,40,3.0,2.3437515847055717,134.28707403072772
34,11,5.0,2.5902264135822133,148.40904148156847
34,26,4.0,2.590226413760046,148.40904149175753
34,41,3.0,2.5902264139435713,148.40904150227277
34,12,5.0,2.7647857102571214,158.41055245581273
34,27,4.0,2.7647857104351283,158.41055246601178
34,42,3.0,2.7647857106158518,158.41055247636646
34,13,5.0,2.816384439684956,161.36694188026516
34,28,4.0,2.8163844398700424,161.3669418908698
34,43,3.0,2.816384440056684,161.3669419015636
34,14,5.0,3.054249828754076,174.995624766163
35,0,5.0,0.08968533468461896,5.138591161646922
35,1,5.0,0.3264791514576189,18.705877477533942
35,16,5.0,0.3264791514717622,18.705877478344295
35,31,4.0,0.3264791514858271,18.705877479150153
35,2,5.0,0.36616573909016586,20.97975145215497
35,17,4.0,0.36616573910492584,20.979751453000656
35,32,4.0,0.36616573911954053,20.979751453838016
35,3,5.0,0.5446952052081713,31.208736379440513
35,18,4.0,0.544695205222929,31.20873638028607
35,33,3.0,0.5446952052372643,31.20873638110742
35,34,3.0,0.7927913913345148,45.42360075777213
35,4,5.0,0.7927913955581,45.423600999765725
35,19,4.0,0.7927913955814215,45.42360100110196
35,5,5.0,1.0561137629244977,60.51086130125371
35,20,4.0,1.0561137629388564,60.51086130207641
35,35,3.0,1.056113762952982,60.51086130288574
35,6,5.0,1.3136202832318629,75.26489811196556
35,21,4.0,1.3136202832459745,75.2648981127741
35,36,3.0,1.3136202832599841,75.26489811357679
35,37,3.0,1.5707963266393974,89.99999999109055
35,22,4.0,1.570796326639392,89.99999999109025
35,7,5.0,1.5707963266394038,89.99999999109092
35,8,5.0,1.8279723700191726,104.73510186862505
35,23,4.0,1.8279723700328205,104.73510186940702
35,38,3.0,1.8279723700465749,104.73510187019508
35,9,5.0,2.0854788903265358,119.48913867933679
35,24,4.0,2.0854788903399406,119.48913868010483
35,39,3.0,2.085478890353579,119.48913868088626
35,10,5.0,2.348801257698155,134.57639898112396
35,25,4.0,2.348801257719921,134.57639898237105
35,40,3.0,2.348801261944282,134.5763992244091
35,11,5.0,2.596897448042854,148.79126360114952
35,26,4.0,2.596897448055869,148.79126360189522
35,41,3.0,2.5968974480692992,148.7912636026647
35,12,5.0,2.775426914160834,159.0202485284336
35,27,4.0,2.775426914173862,159.02024852918004
35,42,3.0,2.775426914187017,159.02024852993378
35,13,5.0,2.815113501793422,161.294122503057
35,28,4.0,2.8151135018070144,161.29412250383578
35,43,3.0,2.815113501820706,161.29412250462025
35,14,5.0,3.051907318594149,174.86140882053266
36,0,5.0,0.0919669639296483,5.269318887800724
36,1,5.0,0.3277961052335577,18.781333370709053
36,16,5.0,0.3277961055493377,18.78133338880191
36,31,4.0,0.32779610586397717,18.78133340682943
36,2,5.0,0.35536114597280904,20.36069386717433
36,17,4.0,0.35536114630632354,20.3606938862833
36,32,4.0,0.35536114663546226,20.360693905141563
36,3,5.0,0.538242995275823,30.839051981784564
36,18,4.0,0.5382429956076087,30.839052000794485
36,33,3.0,0.5382429959295799,30.83905201924208
36,34,3.0,0.787804859757966,45.13789354402716
36,4,5.0,0.7878049510588373,45.13789877518175
36,19,4.0,0.7878049515824145,45.13789880518051
36,5,5.0,1.0525155261333206,60.30469751943057
36,20,4.0,1.0525155264561112,60.304697537925115
36,35,3.0,1.0525155267734998,60.30469755611014
36,6,5.0,1.311769283418374,75.15884363477316
36,21,4.0,1.3117692837354478,75.15884365294013
36,36,3.0,1.3117692840501274,75.15884367096996
36,37,3.0,1.570796323303232,89.99999979994236
36,22,4.0,1.5707963233031557,89.99999979993798
36,7,5.0,1.5707963233033706,89.9999997999503
36,8,5.0,1.829823362564705,104.84115592939423
36,23,4.0,1.8298233628710203,104.84115594694481
36,38,3.0,1.8298233631798178,104.8411559646376
36,9,5.0,2.089077119849709,119.69530204473398
36,24,4.0,2.089077120150399,119.69530206196225
36,39,3.0,2.0890771204564893,119.69530207949992
36,10,5.0,2.353787695041677,134.86210079571418
36,25,4.0,2.353787695530116,134.86210082369965
36,40,3.0,2.35378778684854,134.86210605585998
36,11,5.0,2.603349650707148,149.16094758237662
36,26,4.0,2.603349650998918,149.16094759909382
36,41,3.0,2.603349651300466,149.16094761637126
36,12,5.0,2.786231500009543,159.6393056969514
36,27,4.0,2.7862315002998557,159.6393057135851
36,42,3.0,2.786231500594209,159.6393057304503
36,13,5.0,2.8137965407501797,161.21866619349606
36,28,4.0,2.8137965410567274,161.21866621105994
36,43,3.0,2.8137965413652246,161.21866622873554
36,14,5.0,3.049625682676605,174.73068071207192
37,0,5.0,0.09845512266456634,5.641063000122467
37,1,5.0,0.3247676707636177,18.60781685704955
37,16,5.0,0.3247676744155482,18.60781706628976
37,31,4.0,0.34214327890815927,19.60336587020492
37,2,5.0,0.3445791885220012,19.742933210353407
37,17,4.0,0.34457919224446293,19.742933423634753
37,3,5.0,0.5313465691099021,30.44391586875371
37,18,4.0,0.5313465714590376,30.443916003349262
37,32,4.0,0.5313465737464579,30.443916134408788
37,33,3.0,0.7817569832060384,44.79137574258557
37,4,5.0,0.7817575960553484,44.79141085626452
37,19,4.0,0.781757599771222,44.79141106916839
37,5,5.0,1.0484321842313429,60.070739262138325
37,20,4.0,1.0484321865312356,60.070739393912476
37,34,3.0,1.0484321887902053,60.0707395233419
37,6,5.0,1.3096438312507206,75.03706419600968
37,21,4.0,1.3096438335089429,75.03706432539629
37,35,3.0,1.3096438357502913,75.03706445381609
37,22,4.0,1.5707963033495955,89.9999986566832
37,36,3.0,1.5707963033494463,89.99999865667465
37,7,5.0,1.570796303351431,89.99999865678836
37,8,5.0,1.8319487710038092,104.96293286269639
37,23,4.0,1.8319487731902573,104.96293298797063
37,37,3.0,1.8319487753945018,104.96293311426454
37,9,5.0,2.0931604180225043,119.92925779652863
37,24,4.0,2.0931604201679184,119.9292579194518
37,38,3.0,2.0931604223546456,119.92925804474204
37,10,5.0,2.3598350070541763,135.20858625142915
37,25,4.0,2.359835010519047,135.2085864499516
37,39,3.0,2.359835623492762,135.20862157075845
37,11,5.0,2.6102460331452595,149.55608118998856
37,26,4.0,2.6102460352415187,149.55608131009535
37,40,3.0,2.6102460373989445,149.55608143370677
37,12,5.0,2.7970134145704795,160.25706389636372
37,27,4.0,2.797013418051905,160.2570640958347
37,41,3.0,2.7994493277941084,160.39663144333775
37,13,5.0,2.8168249323333083,161.39218024992226
37,28,4.0,2.816824935880867,161.39218045318242
37,14,5.0,3.0431374840280556,174.35893431286755
38,0,5.0,0.12285225468767533,7.03891569727008
38,1,5.0,0.33311252384147394,19.08594171906747
38,14,5.0,0.33311252817419573,19.08594196731414
38,27,4.0,0.3421414574503024,19.603261508357164
38,2,5.0,0.5298601158652612,30.358748371392256
38,15,5.0,0.5298601185569722,30.35874852561594
38,28,4.0,0.5298601212445442,30.35874867960247
38,29,4.0,0.7812548058402631,44.76260309895965
38,3,5.0,0.781273341202893,44.7636650970101
38,16,5.0,0.7812733455328551,44.763665345098644
38,4,5.0,1.04771527908276,60.029663622813324
38,17,4.0,1.0477152817701278,60.02966377678816
38,30,4.0,1.047715284454521,60.02966393059256
38,5,5.0,1.3093592419097477,75.02075842787752
38,18,4.0,1.3093592445939537,75.0207585816712
38,31,4.0,1.3093592472763622,75.02075873536188
38,32,4.0,1.5707963003076346,89.99999848239167
38,19,4.0,1.5707963003077217,89.99999848239666
38,6,5.0,1.5707963003054923,89.99999848226894
38,7,5.0,1.8322333533419093,104.97923822959349
38,20,4.0,1.8322333560209016,104.97923838308844
38,33,3.0,1.832233358700633,104.97923853662574
38,8,5.0,2.0938773161686193,119.97033303464177
38,21,4.0,2.09387731884438,119.97033318795158
38,34,3.0,2.093877321522378,119.97033334138956
38,9,5.0,2.3603192550894123,135.23633162008568
38,22,4.0,2.3603192594089712,135.23633186757817
38,35,3.0,2.3603377947750026,135.2373938658235
38,10,5.0,2.6117324793893895,149.6412482862503
38,23,4.0,2.6117324820580343,149.64124843915238
38,36,3.0,2.6117324847324994,149.64124859238794
38,37,3.0,2.7994511431649594,160.39673545642577
38,11,5.0,2.808480072452046,160.9140549980979
38,24,4.0,2.808480076768758,160.91405524542728
38,12,5.0,3.0187403458487525,172.961081262996
39,0,5.0,0.13889499254348084,7.9580968682424915
39,1,5.0,0.32631432784539377,18.69643378018934
39,14,5.0,0.3263143298774811,18.696433896619368
39,27,4.0,0.3387765927423544,19.41046896195922
39,2,5.0,0.5247442083302323,30.065628461255926
39,15,5.0,0.5247442095908709,30.065628533485196
39,28,4.0,0.5247442108478709,30.065628605505992
39,29,4.0,0.7754428263258409,44.42960120216677
39,3,5.0,0.775447935672367,44.429893946158785
39,16,5.0,0.7754479377020772,44.42989406245261
39,4,5.0,1.0435630520549748,59.79175853854109
39,17,4.0,1.0435630533129503,59.79175861061778
39,30,4.0,1.0435630545695629,59.79175868261637
39,5,5.0,1.3070351985872828,74.88760055409472
39,18,4.0,1.3070351998439964,74.88760062609911
39,31,4.0,1.307035201099901,74.88760069805714
39,32,4.0,1.5707963143955506,89.9999992895698
39,19,4.0,1.5707963143954828,89.99999928956592
39,6,5.0,1.57079631439533,89.99999928955717
39,7,5.0,1.834557427693544,105.11239788121676
39,20,4.0,1.834557428946958,105.11239795303209
39,33,3.0,1.834557430201304,105.11239802490083
39,8,5.0,2.098029574225962,120.20823989677669
39,21,4.0,2.0980295754779665,120.20823996851128
39,34,3.0,2.0980295767314967,120.20824004033327
39,9,5.0,2.366144691093987,135.57010451697138
39,22,4.0,2.3661446931141854,135.57010463272022
39,35,3.0,2.366149802465,135.5703973769579
39,10,5.0,2.6168484179520206,149.93436997413727
39,23,4.0,2.6168484192012325,149.93437004571183
39,36,3.0,2.616848420453719,149.93437011747403
39,37,3.0,2.8028160360483807,160.58952961715943
39,11,5.0,2.8152782989233383,161.30356468307704
39,24,4.0,2.8152783009417353,161.30356479872268
39,12,5.0,3.002697636235926,172.04190171022708
40,0,5.0,0.15752424547676383,9.025474436801316
40,1,5.0,0.3219049260635538,18.443793667912445
40,14,5.0,0.32190492918063657,18.443793846508132
40,27,4.0,0.33708703673290524,19.313664533366822
40,2,5.0,0.5191435079677813,29.744731968170093
40,15,5.0,0.5191435098994981,29.744732078849314
40,28,4.0,0.5191435118251729,29.744732189182354
40,29,4.0,0.770360991410997,44.13843350936399
40,3,5.0,0.7703682017088821,44.13884662900184
40,16,5.0,0.7703682048191167,44.138846807205155
40,4,5.0,1.040098866508661,59.59327532728709
40,17,4.0,1.04009886843649,59.59327543774355
40,30,4.0,1.0400988703618315,59.59327554805749
40,5,5.0,1.3049623324588373,74.76883407343918
40,18,4.0,1.3049623343843861,74.768834183765
40,31,4.0,1.3049623363087077,74.76883429402051
40,32,4.0,1.5707963077978027,89.9999989115467
40,19,4.0,1.5707963077980833,89.99999891156278
40,6,5.0,1.5707963077990128,89.99999891161603
40,7,5.0,1.8366302792917992,105.23116352935374
40,20,4.0,1.8366302812118573,105.23116363936496
40,33,3.0,1.836630283133493,105.23116374946657
40,8,5.0,2.101493745242268,120.40672227552258
40,21,4.0,2.1014937471598696,120.40672238539305
40,34,3.0,2.1014937490803334,120.40672249542753
40,9,5.0,2.371224410786164,135.8611510164426
40,22,4.0,2.3712244138801095,135.86115119371263
40,35,3.0,2.3712316241849623,135.86156431374968
40,10,5.0,2.6224491037852147,150.255265634758
40,23,4.0,2.6224491056982218,150.25526574436523
40,36,3.0,2.6224491076169754,150.2552658543017
40,37,3.0,2.8045055788633624,160.68633328976452
40,11,5.0,2.8196876864362244,161.5562039778031
40,24,4.0,2.8196876895253946,161.55620415479953
40,12,5.0,2.9840683700985986,170.97452338513224
