iteration,node_id,radius,theta_rad,theta_deg,ring_type
13,7,5.0,1.909533513571882,109.40821116645594,outer
13,20,4.0,1.9095335148352035,109.40821123883892,middle
13,33,3.0,1.9095335161273967,109.40821131287616,inner
13,8,5.0,2.2618857601343523,129.59650779643846,outer
13,21,4.0,2.2618857613337555,129.5965078651592,middle
13,34,3.0,2.2618857625943094,129.59650793738362,inner
13,9,5.0,2.537262735574306,145.37444626422553,outer
13,22,4.0,2.537262736762824,145.3744463323226,middle
13,35,3.0,2.5372627380370454,145.3744464053301,inner
13,10,5.0,2.7713091203645144,158.78431632299933,outer
13,23,4.0,2.7713091215827528,158.78431639279924,middle
13,36,3.0,2.771309122873746,158.7843164667677,inner
13,11,5.0,3.106327958969815,177.97948183245754,outer
13,24,4.0,3.106327960203751,177.97948190315688,middle
13,37,3.0,3.106327961511708,177.97948197809728,inner
13,12,5.0,3.1241392800689067,178.99999535898783,outer
14,0,5.0,0.017453292840422,1.00000001836208,outer
14,1,5.0,0.0349065855818492,2.00000003105217,outer
14,14,4.0,0.0349065856001013,2.0000000320979407,middle
14,27,3.0,0.0349065856195555,2.0000000332125825,inner
14,2,5.0,0.3504413025424255,20.07880760274819,outer
14,15,4.0,0.3504413025687026,20.078807604253758,middle
14,28,3.0,0.3504413025936353,20.078807605682293,inner
14,3,5.0,0.5871591899163898,33.6417434845295,outer
14,16,4.0,0.5871591899430159,33.64174348605506,middle
14,29,3.0,0.5871591899679955,33.64174348748629,inner
14,4,5.0,0.8581507963778979,49.16841881824404,outer
14,17,4.0,0.8581507964043773,49.1684188197612,middle
14,30,3.0,0.8581507964296515,49.16841882120931,inner
14,5,5.0,1.2212934630156242,69.97496097771197,outer
14,18,4.0,1.2212934630408947,69.97496097915986,middle
14,31,3.0,1.2212934630656005,69.97496098057539,inner
14,6,5.0,1.5707963265411122,89.99999998545923,outer
14,19,4.0,1.570796326541113,89.99999998545927,middle
14,32,3.0,1.570796326541113,89.99999998545927,inner
14,7,5.0,1.9202991900183357,110.02503899044112,outer
14,20,4.0,1.9202991900413344,110.02503899175883,middle
14,33,3.0,1.9202991900648805,110.02503899310796,inner
14,8,5.0,2.283441856656033,130.8315811499074,outer
14,21,4.0,2.2834418566778685,130.83158115115847,middle
14,34,3.0,2.2834418567008425,130.8315811524748,inner
14,9,5.0,2.554433463117537,146.35825648362172,outer
14,22,4.0,2.5544334631392376,146.35825648486505,middle
14,35,3.0,2.5544334631624954,146.35825648619763,inner
14,10,5.0,2.7911513504915115,159.9211923654036,outer
14,23,4.0,2.7911513505135424,159.92119236666588,middle
14,36,3.0,2.7911513505368526,159.92119236800144,inner
14,11,5.0,3.106686067456501,177.99999993735247,outer
14,24,4.0,3.106686067483151,177.9999999388794,middle
14,37,3.0,3.1066860675112697,177.99999994049048,inner
14,12,5.0,3.124139360236099,178.99999995222962,outer
15,0,5.0,0.017453312143752,1.0000011243614169,outer
15,1,5.0,0.0349066181821121,2.0000018989096504,outer
15,14,4.0,0.034906619393184,2.0000019682989563,middle
15,27,3.0,0.0349066206899459,2.000002042597939,inner
15,2,5.0,0.3301820160305189,18.918035989669622,outer
15,15,4.0,0.3301820177869142,18.918036090303666,middle
15,28,3.0,0.3301820194435237,18.9180361852204,inner
15,3,5.0,0.5691907407460214,32.612227182672044,outer
15,16,4.0,0.5691907425279681,32.61222728477007,middle
15,29,3.0,0.5691907441921611,32.612227380121304,inner
15,4,5.0,0.8376838350013764,47.995748311912095,outer
15,17,4.0,0.837683836762462,47.99574841281487,middle
15,30,3.0,0.8376838384413833,47.99574850900997,inner
15,5,5.0,1.2104749475006569,69.35510569810754,outer
15,18,4.0,1.2104749491831268,69.35510579450596,middle
15,31,3.0,1.2104749508255508,69.35510588860993,inner
15,6,5.0,1.5707963099486777,89.99999903478276,outer
15,19,4.0,1.5707963099487374,89.99999903478619,middle
15,32,3.0,1.5707963099487374,89.99999903478619,inner
15,7,5.0,1.9311176691918848,110.64489218783572,outer
15,20,4.0,1.9311176707145556,110.64489227507828,middle
15,33,3.0,1.9311176722759449,110.64489236453927,inner
15,8,5.0,2.30390878168925,132.00424957392138,outer
15,21,4.0,2.30390878313634,132.0042496568335,middle
15,34,3.0,2.3039087846609605,132.00424974418786,inner
15,9,5.0,2.572401875943984,147.38777070312582,outer
15,22,4.0,2.572401877371622,147.38777078492353,middle
15,35,3.0,2.5724018789101293,147.38777087307346,inner
15,10,5.0,2.811410600660308,161.08196189617533,outer
15,23,4.0,2.8114106021120686,161.0819619793551,middle
15,36,3.0,2.811410603658466,161.08196206795714,inner
15,11,5.0,3.1066859988203754,177.99999600479217,outer
15,24,4.0,3.106686000575864,177.99999610537424,middle
15,37,3.0,3.1066860024316125,177.99999621170082,inner
15,12,5.0,3.124139307355988,178.99999692242244,outer
16,0,5.0,0.0174532932624946,1.000000042545061,outer
16,1,5.0,0.0349065862990026,2.000000072142038,outer
16,14,4.0,0.0349065863488509,2.000000074998133,middle
16,27,3.0,0.0349065864025541,2.000000078075099,inner
16,2,5.0,0.3101210578528429,17.768627753100333,outer
16,15,4.0,0.3101210579275673,17.768627757381726,middle
16,28,3.0,0.3101210579971467,17.768627761368332,inner
16,3,5.0,0.5498503785507857,31.504106054630665,outer
16,16,4.0,0.5498503786264533,31.504106058966094,middle
16,29,3.0,0.549850378696815,31.50410606299753,inner
16,4,5.0,0.8178420961370295,46.85890041678432,outer
16,17,4.0,0.8178420962112085,46.85890042103446,middle
16,30,3.0,0.8178420962818788,46.85890042508357,inner
16,5,5.0,1.200522537239605,68.78487459416657,outer
16,18,4.0,1.2005225373102866,68.78487459821632,middle
16,31,3.0,1.2005225373793262,68.78487460217201,inner
16,6,5.0,1.5707963260862512,89.99999995939761,outer
16,19,4.0,1.5707963260862543,89.99999995939778,middle
16,32,3.0,1.5707963260862543,89.99999995939778,inner
16,7,5.0,1.941070114798048,111.21512531690236,outer
16,20,4.0,1.9410701148622276,111.21512532057956,middle
16,33,3.0,1.9410701149279936,111.2151253243477,inner
16,8,5.0,2.32375055590054,133.14109949427984,outer
16,21,4.0,2.3237505559613543,133.14109949776423,middle
16,34,3.0,2.3237505560254785,133.14109950143828,inner
16,9,5.0,2.591742273486734,148.49589385643063,outer
16,22,4.0,2.591742273546159,148.49589385983543,middle
16,35,3.0,2.59174227361055,148.49589386352477,inner
16,10,5.0,2.831471594184709,162.23137215796282,outer
16,23,4.0,2.831471594245026,162.2313721614187,middle
16,36,3.0,2.831471594310198,162.23137216515278,inner
16,11,5.0,3.106686065752746,177.99999983973456,outer
16,24,4.0,3.106686065826902,177.99999984398332,middle
16,37,3.0,3.1066860659056084,177.99999984849288,inner
16,12,5.0,3.124139358892033,178.99999987522028,outer
17,0,5.0,0.0174533026728297,1.0000005817175417,outer
17,1,5.0,0.0349066022369545,2.0000009853194145,outer
17,14,4.0,0.034906602965075,2.0000010270376483,middle
17,27,3.0,0.0349066037556686,2.000001072335322,inner
17,2,5.0,0.2905545531706866,16.647549614989813,outer
17,15,4.0,0.2905545543072317,16.647549680109055,middle
17,28,3.0,0.2905545553572851,16.64754974027268,inner
17,3,5.0,0.5292410121054131,30.32327633887228,outer
17,16,4.0,0.529241013254753,30.32327640472461,middle
17,29,3.0,0.529241014320194,30.32327646576988,inner
17,4,5.0,0.798543527397876,45.75317387738772,outer
17,17,4.0,0.7985435285172534,45.75317394152332,middle
17,30,3.0,0.7985435295837668,45.75317400263003,inner
17,5,5.0,1.191077389329798,68.24370748205783,outer
17,18,4.0,1.191077390396048,68.24370754314945,middle
17,31,3.0,1.1910773914375512,68.24370760282318,inner
17,6,5.0,1.570796316105467,89.9999993875408,outer
17,19,4.0,1.5707963161055598,89.99999938754611,middle
17,32,3.0,1.5707963161055596,89.99999938754611,inner
17,7,5.0,1.9505152408466453,111.75629117645606,outer
17,20,4.0,1.950515241815079,111.75629123194322,middle
17,33,3.0,1.9505152428073933,111.75629128879864,inner
17,8,5.0,2.343049102777329,134.24682478105524,outer
17,21,4.0,2.343049103694602,134.24682483361107,middle
17,34,3.0,2.343049104661743,134.24682488902417,inner
17,9,5.0,2.612351618068715,149.67672231950894,outer
17,22,4.0,2.612351618958082,149.6767223704659,middle
17,35,3.0,2.612351619925575,149.6767224258992,inner
17,10,5.0,2.851038077003906,163.352449043418,outer
17,23,4.0,2.851038077905372,163.3524490950682,middle
17,36,3.0,2.8510380788881005,163.3524491513744,inner
17,11,5.0,3.1066860281697344,177.99999768638656,outer
17,24,4.0,3.10668602929872,177.99999775107264,middle
17,37,3.0,3.106686030501101,177.99999781996405,inner
17,12,5.0,3.12413932924742,178.99999817670908,outer
18,0,5.0,0.0174533088619168,1.000000936326115,outer
18,1,5.0,0.0349066127913962,2.000001590044378,outer
18,14,4.0,0.0349066139823761,2.0000016582824998,middle
18,27,3.0,0.0349066152741865,2.000001732297782,inner
18,2,5.0,0.271580053074844,15.560390841127456,outer
18,15,4.0,0.2715800549268853,15.560390947241608,middle
18,28,3.0,0.27158005661745,15.56039104410383,inner
18,3,5.0,0.5074675778803567,29.07575045227085,outer
18,16,4.0,0.5074675797522716,29.07575055952368,middle
18,29,3.0,0.5074675814817745,29.07575065861689,inner
18,4,5.0,0.779733867031545,44.67545972432245,outer
18,17,4.0,0.779733868842233,44.67545982806723,middle
18,30,3.0,0.7797338705671474,44.675459926897545,inner
18,5,5.0,1.1820595710730126,67.72702455552799,outer
18,18,4.0,1.182059572794925,67.72702465418631,middle
18,31,3.0,1.1820595744774782,67.72702475058951,inner
18,6,5.0,1.570796309523075,89.99999901039752,outer
18,19,4.0,1.5707963095231376,89.99999901040111,middle
18,32,3.0,1.5707963095231374,89.9999990104011,inner
18,7,5.0,1.959533044684754,112.27297327685656,outer
18,20,4.0,1.959533046251534,112.27297336662645,middle
18,33,3.0,1.9595330478564643,112.2729734585822,inner
18,8,5.0,2.361858748724045,135.3245381079374,outer
18,21,4.0,2.3618587502054686,135.3245381928167,middle
18,34,3.0,2.3618587517677576,135.32453828232929,inner
18,9,5.0,2.634125037872844,150.9242473798521,outer
18,22,4.0,2.634125039297283,150.92424746146642,middle
18,35,3.0,2.634125040853758,150.9242475506459,inner
18,10,5.0,2.8700125626793027,164.4396069910497,outer
18,23,4.0,2.8700125641224696,164.43960707373705,middle
18,36,3.0,2.8700125657173183,164.43960716511515,inner
18,11,5.0,3.1066860033409447,177.9999962638017,outer
18,24,4.0,3.1066860051517384,177.99999636755254,middle
18,37,3.0,3.106686007088301,177.9999964785094,inner
18,12,5.0,3.124139309701702,178.99999705682194,outer
19,0,5.0,0.0174532926436917,1.0000000070902646,outer
19,1,5.0,0.0349065852520199,2.0000000121543438,outer
19,14,4.0,0.0349065852619151,2.000000012721301,middle
19,27,3.0,0.0349065852727242,2.0000000133406157,inner
19,2,5.0,0.2514007738043347,14.404203305311444,outer
19,15,4.0,0.2514007738201717,14.404203306218834,middle
19,28,3.0,0.2514007738345661,14.404203307043575,inner
19,3,5.0,0.4860857364099794,27.850661177800436,outer
19,16,4.0,0.4860857364258861,27.85066117871182,middle
19,29,3.0,0.4860857364405584,27.85066117955248,inner
19,4,5.0,0.7616395740064953,43.6387331007141,outer
19,17,4.0,0.7616395740218963,43.63873310159652,middle
19,30,3.0,0.7616395740365399,43.63873310243553,inner
19,5,5.0,1.1732591874340763,67.22279971492098,outer
19,18,4.0,1.173259187448699,67.22279971575878,middle
19,31,3.0,1.173259187462987,67.22279971657743,inner
19,6,5.0,1.570796326648266,89.99999999159868,outer
19,19,4.0,1.570796326648267,89.99999999159874,middle
19,32,3.0,1.570796326648267,89.99999999159874,inner
19,7,5.0,1.968333465834533,112.77720026667656,outer
19,20,4.0,1.9683334658478355,112.77720026743872,middle
19,33,3.0,1.968333465861461,112.77720026821945,inner
19,8,5.0,2.3799530792620955,136.36126688088237,outer
19,21,4.0,2.379953079274649,136.3612668816017,middle
19,34,3.0,2.3799530792879167,136.3612668823618,inner
19,9,5.0,2.655506916858591,152.14933880379488,outer
19,22,4.0,2.655506916870676,152.14933880448726,middle
19,35,3.0,2.6555069168839034,152.14933880524515,inner
19,10,5.0,2.89019187946424,165.5957966762841,outer
19,23,4.0,2.8901918794763914,165.5957966769803,middle
19,36,3.0,2.89019187948989,165.59579667775373,inner
19,11,5.0,3.10668606801999,177.99999996963805,outer
19,24,4.0,3.1066860680354083,177.99999997052143,middle
19,37,3.0,3.1066860680519404,177.99999997146864,inner
19,12,5.0,3.1241393606485213,178.99999997585965,outer
20,0,5.0,0.0174532934717872,1.0000000545366414,outer
20,1,5.0,0.0349065866548472,2.00000009253043,outer
20,14,4.0,0.0349065867316547,2.000000096931174,middle
20,27,3.0,0.0349065868158543,2.0000001017554583,inner
20,2,5.0,0.2294799116054399,13.14823041802691,outer
20,15,4.0,0.229479911734328,13.14823042541165,middle
20,28,3.0,0.2294799118494496,13.148230432007637,inner
20,3,5.0,0.4649198241105193,26.637943733497327,outer
20,16,4.0,0.4649198242375194,26.637943740773892,middle
20,29,3.0,0.4649198243544556,26.63794374747385,inner
20,4,5.0,0.7449189623291149,42.68071262072304,outer
20,17,4.0,0.7449189624510244,42.68071262770795,middle
20,30,3.0,0.7449189625672613,42.68071263436783,inner
20,5,5.0,1.1654399544190672,66.77479066413159,outer
20,18,4.0,1.165439954534955,66.77479067077147,middle
20,31,3.0,1.1654399546482588,66.7747906772633,inner
20,6,5.0,1.570796325632127,89.99999993337819,outer
20,19,4.0,1.5707963256321278,89.99999993337826,middle
20,32,3.0,1.5707963256321278,89.99999993337826,inner
20,7,5.0,1.9761526966236709,113.2252091899329,outer
20,20,4.0,1.976152696729316,113.22520919598593,middle
20,33,3.0,1.9761526968374692,113.22520920218268,inner
20,8,5.0,2.3966736887134745,137.31928723333294,outer
20,21,4.0,2.39667368881333,137.31928723905426,middle
20,34,3.0,2.3966736889185327,137.3192872450819,inner
20,9,5.0,2.676672826931863,153.36205612054678,outer
20,22,4.0,2.676672827026987,153.362056125997,middle
20,35,3.0,2.676672827131397,153.36205613197927,inner
20,10,5.0,2.9121127394368544,166.85176943601218,outer
20,23,4.0,2.912112739530273,166.85176944136467,middle
20,36,3.0,2.9121127396363904,166.85176944744472,inner
20,11,5.0,3.1066860644160217,177.99999976314584,outer
20,24,4.0,3.106686064539293,177.99999977020877,middle
20,37,3.0,3.106686064672398,177.99999977783511,inner
20,12,5.0,3.124139357755949,178.99999981012746,outer
21,0,5.0,0.0174532926495626,1.0000000074266393,outer
21,1,5.0,0.0349065852589697,2.000000012552541,outer
21,14,4.0,0.0349065852698464,2.000000013175727,middle
21,27,3.0,0.0349065852818328,2.0000000138625,inner
21,2,5.0,0.2070587135491459,11.863590397774336,outer
21,15,4.0,0.2070587135682262,11.863590398867558,middle
21,28,3.0,0.2070587135849856,11.8635903998278,inner
21,3,5.0,0.4436646425317009,25.42011153624682,outer
21,16,4.0,0.4436646425502604,25.42011153731021,middle
21,29,3.0,0.4436646425673328,25.420111538288378,inner
21,4,5.0,0.7288144857356342,41.75799408064938,outer
21,17,4.0,0.7288144857534012,41.75799408166736,middle
21,30,3.0,0.7288144857703451,41.75799408263817,inner
21,5,5.0,1.1579973705560334,66.34836202010757,outer
21,18,4.0,1.157997370572918,66.348362021075,middle
21,31,3.0,1.1579973705894326,66.3483620220212,inner
21,6,5.0,1.5707963266254066,89.99999999028894,outer
21,19,4.0,1.5707963266254066,89.99999999028894,middle
21,32,3.0,1.5707963266254066,89.99999999028894,inner
21,7,5.0,1.983595282662484,113.6516379586199,outer
21,20,4.0,1.9835952826778973,113.651637959503,middle
21,33,3.0,1.98359528269367,113.65163796040672,inner
21,8,5.0,2.412778167482861,138.24200589807683,outer
21,21,4.0,2.4127781674974265,138.24200589891134,middle
21,34,3.0,2.412778167512766,138.24200589979029,inner
21,9,5.0,2.697928010686762,154.5798884424775,outer
21,22,4.0,2.6979280107005903,154.57988844326982,middle
21,35,3.0,2.697928010715789,154.57988844414064,inner
21,10,5.0,2.9345339396692918,168.13640958094854,outer
21,23,4.0,2.93453393968265,168.1364095817139,middle
21,36,3.0,2.9345339396981363,168.13640958260123,inner
21,11,5.0,3.106686067963876,177.99999996642293,outer
21,24,4.0,3.106686067982,177.99999996746135,middle
21,37,3.0,3.106686068001674,177.99999996858858,inner
21,12,5.0,3.1241393605956262,178.999999972829,outer
22,0,5.0,0.0174532927389852,1.00000001255018,outer
22,1,5.0,0.0349065854091341,2.0000000211563287,outer
22,14,4.0,0.0349065854282717,2.0000000222528325,middle
22,27,3.0,0.0349065854495382,2.0000000234713093,inner
22,2,5.0,0.1843662915645789,10.563410391128764,outer
22,15,4.0,0.1843662916001122,10.563410393164675,middle
22,28,3.0,0.1843662916307214,10.56341039491845,inner
22,3,5.0,0.4220330760326561,24.180714071594974,outer
22,16,4.0,0.4220330760667429,24.180714073548,middle
22,29,3.0,0.422033076098094,24.18071407534429,inner
22,4,5.0,0.7133130343288372,40.86982633871278,outer
22,17,4.0,0.7133130343612735,40.86982634057124,middle
22,30,3.0,0.713313034392284,40.86982634234801,inner
22,5,5.0,1.151209619479067,65.95945253101203,outer
22,18,4.0,1.1512096195098884,65.95945253277796,middle
22,31,3.0,1.1512096195400796,65.95945253450779,inner
22,6,5.0,1.5707963264845808,89.99999998222022,outer
22,19,4.0,1.570796326484581,89.99999998222023,middle
22,32,3.0,1.570796326484581,89.99999998222023,inner
22,7,5.0,1.9903830334309565,114.04054743004004,outer
22,20,4.0,1.990383033459276,114.04054743166265,middle
22,33,3.0,1.9903830334882076,114.04054743332028,inner
22,8,5.0,2.4282796185811493,139.13017362233717,outer
22,21,4.0,2.4282796186079123,139.13017362387058,middle
22,34,3.0,2.4282796186360205,139.13017362548106,inner
22,9,5.0,2.7195595768772605,155.81928588945098,outer
22,22,4.0,2.7195595769024905,155.81928589089654,middle
22,35,3.0,2.7195595769302323,155.81928589248602,inner
22,10,5.0,2.9572263613452616,169.43658956991283,outer
22,23,4.0,2.957226361369194,169.43658957128406,middle
22,36,3.0,2.957226361397609,169.43658957291214,inner
22,11,5.0,3.106686067509296,177.99999994037742,outer
22,24,4.0,3.1066860675429067,177.99999994230316,middle
22,37,3.0,3.106686067579571,177.99999994440387,inner
22,12,5.0,3.124139360219245,178.99999995126396,outer
23,0,5.0,0.0174532946470207,1.0000001218725607,outer
23,1,5.0,0.0349065885969672,2.00000020380571,outer
23,14,4.0,0.0349065887865422,2.0000002146675557,middle
23,27,3.0,0.0349065889992636,2.0000002268555965,inner
23,2,5.0,0.1620563325408507,9.285143897959331,outer
23,15,4.0,0.1620563329179669,9.285143919566496,middle
23,28,3.0,0.1620563332349273,9.285143937726994,inner
23,3,5.0,0.3993223649768878,22.879486178358352,outer
23,16,4.0,0.3993223653329618,22.87948619875989,middle
23,29,3.0,0.3993223656600584,22.879486217501142,inner
23,4,5.0,0.6987531057292836,40.035603879946535,outer
23,17,4.0,0.6987531060648187,40.03560389917128,middle
23,30,3.0,0.698753106386511,40.03560391760289,inner
23,5,5.0,1.1445962124999272,65.58053222290495,outer
23,18,4.0,1.144596212820355,65.58053224126411,middle
23,31,3.0,1.1445962131342735,65.58053225925033,inner
23,6,5.0,1.5707963235690117,89.99999981517041,outer
23,19,4.0,1.5707963235690117,89.99999981517041,middle
23,32,3.0,1.5707963235690117,89.99999981517041,inner
23,7,5.0,1.9969964340231292,114.41946737220088,outer
23,20,4.0,1.9969964343177025,114.41946738907863,middle
23,33,3.0,1.9969964346186075,114.41946740631926,inner
23,8,5.0,2.442839540793434,139.96439571513986,outer
23,21,4.0,2.442839541073425,139.96439573118215,middle
23,34,3.0,2.442839541366528,139.9643957479757,inner
23,9,5.0,2.742270281544974,157.12051341667902,outer
23,22,4.0,2.7422702818058515,157.1205134316262,middle
23,35,3.0,2.7422702820932665,157.12051344809387,inner
23,10,5.0,2.9795363139800526,170.71485569702313,outer
23,23,4.0,2.9795363142219724,170.7148557108841,middle
23,36,3.0,2.979536314518212,170.71485572785738,inner
23,11,5.0,3.1066860580190507,177.9999993966264,outer
23,24,4.0,3.106686058374051,177.99999941696643,middle
23,37,3.0,3.106686058763897,177.99999943930297,inner
23,12,5.0,3.1241393523692267,178.999999501491,outer
24,0,5.0,0.0174532929718018,1.0000000258895865,outer
24,1,5.0,0.0349065857993481,2.000000043513944,outer
24,14,4.0,0.0349065858423696,2.000000045978894,middle
24,27,3.0,0.0349065858910121,2.0000000487659,inner
24,2,5.0,0.1409165277523429,8.073922303847384,outer
24,15,4.0,0.1409165278424323,8.073922309009127,middle
24,28,3.0,0.1409165279155222,8.073922313196872,inner
24,3,5.0,0.3757059169571142,21.526363379735237,outer
24,16,4.0,0.3757059170397379,21.52636338446922,middle
24,29,3.0,0.3757059171157112,21.526363388822173,inner
24,4,5.0,0.6839718835916273,39.18870223541349,outer
24,17,4.0,0.6839718836692241,39.18870223985946,middle
24,30,3.0,0.6839718837437544,39.18870224412973,inner
24,5,5.0,1.1378045759631927,65.19140011336322,outer
24,18,4.0,1.1378045760374755,65.19140011761931,middle
24,31,3.0,1.1378045761102735,65.19140012179032,inner
24,6,5.0,1.570796326046673,89.99999995712996,outer
24,19,4.0,1.5707963260466729,89.99999995712994,middle
24,32,3.0,1.5707963260466729,89.99999995712994,inner
24,7,5.0,2.003788075987481,114.80859979272216,outer
24,20,4.0,2.0037880760558817,114.80859979664125,middle
24,33,3.0,2.003788076125732,114.80859980064334,inner
24,8,5.0,2.4576207683589724,140.81129767066764,outer
24,21,4.0,2.457620768424173,140.8112976744034,middle
24,34,3.0,2.4576207684922853,140.81129767830592,inner
24,9,5.0,2.765886734993282,158.47363652633425,outer
24,22,4.0,2.765886735053793,158.4736365298013,middle
24,35,3.0,2.7658867351203984,158.47363653361748,inner
24,10,5.0,3.000676124197576,171.92607760219474,outer
24,23,4.0,3.000676124251511,171.926077605285,middle
24,36,3.0,3.0006761243206523,171.9260776092465,inner
24,11,5.0,3.1066860661740674,177.99999986387445,outer
24,24,4.0,3.10668606625659,177.99999986860263,middle
24,37,3.0,3.106686066347888,177.99999987383362,inner
24,12,5.0,3.124139359091469,178.9999998866471,outer
25,0,5.0,0.0174532987185137,1.000000355151924,outer
25,1,5.0,0.0349065954940005,2.00000059897661,outer
25,14,4.0,0.0349065961483164,2.00000063646615,middle
25,27,3.0,0.034906596908834,2.000000680040597,inner
25,2,5.0,0.1209613766717332,6.930576367382527,outer
25,15,4.0,0.1209613781706784,6.930576453265759,middle
25,28,3.0,0.1209613793483628,6.930576520742108,inner
25,3,5.0,0.3506371761311364,20.090030332699406,outer
25,16,4.0,0.3506371774952522,20.09003041085748,middle
25,29,3.0,0.3506371787418159,20.090030482280323,inner
25,4,5.0,0.669790150059845,38.3761487578632,outer
25,17,4.0,0.6697901513362039,38.37614883099318,middle
25,30,3.0,0.6697901525559916,38.376148900881866,inner
25,5,5.0,1.1313649872194207,64.82243885654513,outer
25,18,4.0,1.1313649884343484,64.82243892615536,middle
25,31,3.0,1.1313649896258229,64.8224389944218,inner
25,6,5.0,1.5707963145472406,89.999999298261,outer
25,19,4.0,1.5707963145473027,89.99999929826457,middle
25,32,3.0,1.570796314547302,89.99999929826453,inner
25,7,5.0,2.0102276395389524,115.17755960612774,outer
25,20,4.0,2.0102276406602373,115.17755967037264,middle
25,33,3.0,2.0102276418042715,115.17755973592097,inner
25,8,5.0,2.471802476697277,141.62384970473798,outer
25,21,4.0,2.471802477759139,141.6238497655782,middle
25,34,3.0,2.471802478874676,141.62384982949374,inner
25,9,5.0,2.790955450622039,159.90996812967566,outer
25,22,4.0,2.7909554516026462,159.90996818586032,middle
25,35,3.0,2.7909554526902225,159.90996824817384,inner
25,10,5.0,3.0206312500756254,173.06942209465927,outer
25,23,4.0,3.0206312509356392,173.06942214393442,middle
25,36,3.0,3.0206312520809986,173.0694222095587,inner
25,11,5.0,3.106686031680054,177.99999788751305,outer
25,24,4.0,3.106686033047179,177.99999796584356,middle
25,37,3.0,3.106686034561996,177.99999805263616,inner
25,12,5.0,3.124139329844574,178.99999821092348,outer
26,0,5.0,0.0174532987221283,1.0000003553590284,outer
26,1,5.0,0.0349065953243011,2.0000005892535486,outer
26,14,4.0,0.0349065959588174,2.000000625608653,middle
26,27,3.0,0.0349065966859047,2.0000006672676878,inner
26,2,5.0,0.099268541400157,5.687668460648684,outer
26,15,4.0,0.0992685428520732,5.687668543837352,middle
26,28,3.0,0.0992685439687487,5.687668607818147,inner
26,3,5.0,0.3268694613424281,18.728240586635746,outer
26,16,4.0,0.3268694626629271,18.72824066229477,middle
26,29,3.0,0.3268694638561272,18.728240730660097,inner
26,4,5.0,0.6558508131752255,37.57748358516347,outer
26,17,4.0,0.6558508143927333,37.57748365492152,middle
26,30,3.0,0.6558508155601963,37.57748372181223,inner
26,5,5.0,1.1250840945434704,64.46257021463855,outer
26,18,4.0,1.1250840957060395,64.46257028124886,middle
26,31,3.0,1.125084096845406,64.46257034652974,inner
26,6,5.0,1.570796315087281,89.99999932920304,outer
26,19,4.0,1.5707963150873108,89.99999932920474,middle
26,32,3.0,1.5707963150873108,89.99999932920474,inner
26,7,5.0,2.016508533397988,115.53742831582012,outer
26,20,4.0,2.0165085344686875,115.53742837716668,middle
26,33,3.0,2.016508535561976,115.5374284398075,inner
26,8,5.0,2.4857418147650443,142.4225149452271,outer
26,21,4.0,2.485741815782664,142.42251500353242,middle
26,34,3.0,2.485741816847745,142.42251506455707,inner
26,9,5.0,2.814723166593167,161.271757943487,outer
26,22,4.0,2.814723167515597,161.27175799633832,middle
